filename,width,height,class,xmin,ymin,xmax,ymax
CPLX_G0040663.jpg,800,640,pothole,292,322,313,328
CPLX_G0040663.jpg,800,640,pothole,534,312,550,315
CPLX_G0040664.jpg,800,640,pothole,80,322,89,325
CPLX_G0040664.jpg,800,640,pothole,159,351,191,363
CPLX_G0040664.jpg,800,640,pothole,196,361,233,375
CPLX_G0040664.jpg,800,640,pothole,590,336,612,344
CPLX_G0040806.jpg,800,640,pothole,641,346,677,356
CPLX_G0040806.jpg,800,640,pothole,500,310,515,313
CPLX_G0040807.jpg,800,640,pothole,529,317,551,323
CPLX_G0040808.jpg,800,640,pothole,579,345,608,353
CPLX_G0040970.jpg,800,640,pothole,573,286,582,289
CPLX_G0040970.jpg,800,640,pothole,585,290,596,292
CPLX_G0040971.jpg,800,640,pothole,577,289,587,291
CPLX_G0040971.jpg,800,640,pothole,590,292,603,295
CPLX_G0040972.jpg,800,640,pothole,582,291,591,293
CPLX_G0040972.jpg,800,640,pothole,598,294,609,296
CPLX_G0040973.jpg,800,640,pothole,587,291,596,294
CPLX_G0040973.jpg,800,640,pothole,603,294,619,298
CPLX_G0040974.jpg,800,640,pothole,592,295,601,298
CPLX_G0040974.jpg,800,640,pothole,610,298,626,302
CPLX_G0040975.jpg,800,640,pothole,602,296,611,300
CPLX_G0040975.jpg,800,640,pothole,624,301,639,305
CPLX_G0040976.jpg,800,640,pothole,636,304,655,309
CPLX_G0040977.jpg,800,640,pothole,619,303,629,306
CPLX_G0040977.jpg,800,640,pothole,647,309,667,314
CPLX_G0040978.jpg,800,640,pothole,628,307,645,310
CPLX_G0040978.jpg,800,640,pothole,667,313,689,320
CPLX_G0040979.jpg,800,640,pothole,643,313,656,317
CPLX_G0040979.jpg,800,640,pothole,610,307,627,311
CPLX_G0040979.jpg,800,640,pothole,692,323,714,331
CPLX_G0040980.jpg,800,640,pothole,602,311,621,316
CPLX_G0040980.jpg,800,640,pothole,639,317,652,322
CPLX_G0040980.jpg,800,640,pothole,702,329,726,338
CPLX_G0040981.jpg,800,640,pothole,569,317,599,325
CPLX_G0040981.jpg,800,640,pothole,622,327,645,333
CPLX_G0040981.jpg,800,640,pothole,708,342,743,355
CPLX_G0040982.jpg,800,640,pothole,726,376,758,389
CPLX_G0040982.jpg,800,640,pothole,597,350,645,358
CPLX_G0040982.jpg,800,640,pothole,522,333,563,345
CPLX_G0040983.jpg,800,640,pothole,464,362,524,382
CPLX_G0041413.jpg,800,640,pothole,408,307,431,312
CPLX_G0041414.jpg,800,640,pothole,392,315,421,324
CPLX_G0041415.jpg,800,640,pothole,384,330,416,341
CPLX_G0041416.jpg,800,640,pothole,384,341,426,358
CPLX_G0041417.jpg,800,640,pothole,384,356,431,377
CPLX_G0041793.jpg,800,640,pothole,404,288,409,290
CPLX_G0041794.jpg,800,640,pothole,403,297,408,298
CPLX_G0041795.jpg,800,640,pothole,400,306,407,309
CPLX_G0041796.jpg,800,640,pothole,395,322,405,328
CPLX_G0041809.jpg,800,640,pothole,300,294,305,297
CPLX_G0041809.jpg,800,640,pothole,474,316,485,319
CPLX_G0041810.jpg,800,640,pothole,223,303,229,305
CPLX_G0041810.jpg,800,640,pothole,426,333,442,338
CPLX_G0041810.jpg,800,640,pothole,591,335,612,340
CPLX_G0041811.jpg,800,640,pothole,121,318,127,320
CPLX_G0041811.jpg,800,640,pothole,337,380,363,392
CPLX_G0041811.jpg,800,640,pothole,590,366,613,376
CPLX_G0043050.jpg,800,640,pothole,458,359,472,363
CPLX_G0043050.jpg,800,640,pothole,410,339,424,343
CPLX_G0043051.jpg,800,640,pothole,406,360,430,366
CPLX_G0043224.jpg,800,640,pothole,379,369,407,377
CPLX_G0043225.jpg,800,640,pothole,385,403,423,410
CPLX_G0043225.jpg,800,640,pothole,357,371,375,380
CPLX_G0043230.jpg,800,640,pothole,507,373,538,380
CPLX_G0043231.jpg,800,640,pothole,426,360,451,371
CPLX_G0043272.jpg,800,640,pothole,405,368,429,374
CPLX_G0043272.jpg,800,640,pothole,499,350,526,357
CPLX_G0043273.jpg,800,640,pothole,550,376,589,389
CPLX_G0043288.jpg,800,640,pothole,392,350,420,356
CPLX_G0043289.jpg,800,640,pothole,396,372,436,384
CPLX_G0043310.jpg,800,640,pothole,302,368,343,381
CPLX_G0043311.jpg,800,640,pothole,446,317,456,319
CPLX_G0043311.jpg,800,640,pothole,450,313,460,316
CPLX_G0043312.jpg,800,640,pothole,461,319,473,321
CPLX_G0043312.jpg,800,640,pothole,463,315,477,318
CPLX_G0043312.jpg,800,640,pothole,388,321,399,324
CPLX_G0043313.jpg,800,640,pothole,410,328,423,330
CPLX_G0043313.jpg,800,640,pothole,490,324,502,326
CPLX_G0043313.jpg,800,640,pothole,495,320,508,322
CPLX_G0043313.jpg,800,640,pothole,389,331,397,333
CPLX_G0043314.jpg,800,640,pothole,393,337,404,340
CPLX_G0043314.jpg,800,640,pothole,419,334,436,337
CPLX_G0043314.jpg,800,640,pothole,517,323,531,326
CPLX_G0043314.jpg,800,640,pothole,513,327,531,332
CPLX_G0043314.jpg,800,640,pothole,485,326,494,329
CPLX_G0043315.jpg,800,640,pothole,547,357,567,362
CPLX_G0043315.jpg,800,640,pothole,423,344,443,350
CPLX_G0043315.jpg,800,640,pothole,391,350,404,355
CPLX_G0043315.jpg,800,640,pothole,535,335,557,338
CPLX_G0043315.jpg,800,640,pothole,532,328,550,332
CPLX_G0043316.jpg,800,640,pothole,380,370,400,376
CPLX_G0043316.jpg,800,640,pothole,423,358,450,366
CPLX_G0043316.jpg,800,640,pothole,597,380,623,388
CPLX_G0043316.jpg,800,640,pothole,557,342,578,347
CPLX_G0043316.jpg,800,640,pothole,550,333,570,337
CPLX_G0043316.jpg,800,640,pothole,513,338,528,342
CPLX_G0043316.jpg,800,640,pothole,441,330,458,333
CPLX_G0043316.jpg,800,640,pothole,515,329,532,332
CPLX_G0043317.jpg,800,640,pothole,422,382,459,392
CPLX_G0043317.jpg,800,640,pothole,358,406,386,410
CPLX_G0043317.jpg,800,640,pothole,584,352,614,358
CPLX_G0043317.jpg,800,640,pothole,528,346,544,350
CPLX_G0043317.jpg,800,640,pothole,569,337,592,342
CPLX_G0043317.jpg,800,640,pothole,525,333,545,336
CPLX_G0043317.jpg,800,640,pothole,441,334,460,338
CPLX_G0043318.jpg,800,640,pothole,624,364,661,372
CPLX_G0043318.jpg,800,640,pothole,551,357,576,362
CPLX_G0043318.jpg,800,640,pothole,604,353,620,358
CPLX_G0043318.jpg,800,640,pothole,593,343,620,349
CPLX_G0043318.jpg,800,640,pothole,539,337,560,341
CPLX_G0043318.jpg,800,640,pothole,439,339,459,342
CPLX_G0043319.jpg,800,640,pothole,691,383,740,396
CPLX_G0043319.jpg,800,640,pothole,594,373,615,379
CPLX_G0043319.jpg,800,640,pothole,633,351,665,358
CPLX_G0043319.jpg,800,640,pothole,684,350,703,354
CPLX_G0043319.jpg,800,640,pothole,446,346,480,351
CPLX_G0043320.jpg,800,640,pothole,681,398,728,410
CPLX_G0043320.jpg,800,640,pothole,698,361,740,371
CPLX_G0043320.jpg,800,640,pothole,743,386,768,396
CPLX_G0043320.jpg,800,640,pothole,610,349,642,355
CPLX_G0043320.jpg,800,640,pothole,469,355,493,361
CPLX_G0043321.jpg,800,640,pothole,503,369,576,383
CPLX_G0043321.jpg,800,640,pothole,676,364,711,371
CPLX_G0043321.jpg,800,640,pothole,789,382,799,386
CPLX_G0043322.jpg,800,640,pothole,760,378,798,390
CPLX_G0043322.jpg,800,640,pothole,556,383,637,410
CPLX_G0044263.jpg,800,640,pothole,410,324,420,327
CPLX_G0044264.jpg,800,640,pothole,416,334,429,336
CPLX_G0044265.jpg,800,640,pothole,430,352,452,358
CPLX_G0044266.jpg,800,640,pothole,489,399,528,410
CPLX_G0051938.jpg,800,640,pothole,257,303,278,307
CPLX_G0051938.jpg,800,640,pothole,651,317,666,321
CPLX_G0051939.jpg,800,640,pothole,241,308,262,312
CPLX_G0051939.jpg,800,640,pothole,678,324,692,328
CPLX_G0051940.jpg,800,640,pothole,230,307,260,314
CPLX_G0051940.jpg,800,640,pothole,699,329,711,334
CPLX_G0051941.jpg,800,640,pothole,221,312,242,318
CPLX_G0051941.jpg,800,640,pothole,713,331,726,336
CPLX_G0051942.jpg,800,640,pothole,216,312,247,320
CPLX_G0051942.jpg,800,640,pothole,733,333,749,337
CPLX_G0051943.jpg,800,640,pothole,756,337,777,344
CPLX_G0051943.jpg,800,640,pothole,217,316,241,323
CPLX_G0051944.jpg,800,640,pothole,784,347,798,352
CPLX_G0051944.jpg,800,640,pothole,210,323,232,328
CPLX_G0051945.jpg,800,640,pothole,182,331,211,338
CPLX_G0051946.jpg,800,640,pothole,132,346,169,355
CPLX_G0051947.jpg,800,640,pothole,49,370,90,384
CPLX_G0052003.jpg,800,640,pothole,248,289,262,294
CPLX_G0052003.jpg,800,640,pothole,643,307,655,311
CPLX_G0052003.jpg,800,640,pothole,613,305,620,308
CPLX_G0052004.jpg,800,640,pothole,222,295,234,298
CPLX_G0052004.jpg,800,640,pothole,639,312,645,315
CPLX_G0052004.jpg,800,640,pothole,671,314,685,318
CPLX_G0052004.jpg,800,640,pothole,718,319,725,321
CPLX_G0052004.jpg,800,640,pothole,732,314,739,317
CPLX_G0052005.jpg,800,640,pothole,188,301,203,307
CPLX_G0052005.jpg,800,640,pothole,666,317,675,320
CPLX_G0052005.jpg,800,640,pothole,702,319,716,323
CPLX_G0052005.jpg,800,640,pothole,752,324,760,326
CPLX_G0052006.jpg,800,640,pothole,153,308,177,314
CPLX_G0052006.jpg,800,640,pothole,153,302,193,305
CPLX_G0052006.jpg,800,640,pothole,699,322,707,325
CPLX_G0052006.jpg,800,640,pothole,735,324,750,327
CPLX_G0052007.jpg,800,640,pothole,122,317,149,326
CPLX_G0052007.jpg,800,640,pothole,128,310,171,314
CPLX_G0052007.jpg,800,640,pothole,731,326,740,330
CPLX_G0052007.jpg,800,640,pothole,769,327,786,332
CPLX_G0052008.jpg,800,640,pothole,87,321,116,330
CPLX_G0052008.jpg,800,640,pothole,107,317,123,320
CPLX_G0052008.jpg,800,640,pothole,23,313,39,318
CPLX_G0052008.jpg,800,640,pothole,761,334,769,336
CPLX_G0052009.jpg,800,640,pothole,55,334,87,345
CPLX_G0052009.jpg,800,640,pothole,77,329,94,334
CPLX_G0052009.jpg,800,640,pothole,79,321,124,327
CPLX_G0052010.jpg,800,640,pothole,0,352,32,365
CPLX_G0052010.jpg,800,640,pothole,29,345,45,352
CPLX_G0052010.jpg,800,640,pothole,36,336,82,345
CPLX_G0052010.jpg,800,640,pothole,360,335,371,338
CPLX_G0052118.jpg,800,640,pothole,495,297,506,300
CPLX_G0052119.jpg,800,640,pothole,514,300,525,303
CPLX_G0052120.jpg,800,640,pothole,536,304,549,307
CPLX_G0052120.jpg,800,640,pothole,536,304,549,307
CPLX_G0052121.jpg,800,640,pothole,571,306,585,309
CPLX_G0052122.jpg,800,640,pothole,627,311,644,315
CPLX_G0052123.jpg,800,640,pothole,713,322,730,326
CPLX_G0052145.jpg,800,640,pothole,428,292,440,295
CPLX_G0052146.jpg,800,640,pothole,441,306,462,312
CPLX_G0052147.jpg,800,640,pothole,467,323,500,334
CPLX_G0052162.jpg,800,640,pothole,179,303,190,306
CPLX_G0052163.jpg,800,640,pothole,248,315,263,318
CPLX_G0052164.jpg,800,640,pothole,313,316,330,320
CPLX_G0052165.jpg,800,640,pothole,425,351,445,360
CPLX_G0052165.jpg,800,640,pothole,360,318,381,325
CPLX_G0052166.jpg,800,640,pothole,382,340,412,354
CPLX_G0052178.jpg,800,640,pothole,461,348,479,359
CPLX_G0052182.jpg,800,640,pothole,467,375,492,389
CPLX_G0052190.jpg,800,640,pothole,411,299,427,303
CPLX_G0052191.jpg,800,640,pothole,410,311,432,317
CPLX_G0052192.jpg,800,640,pothole,405,337,445,349
CPLX_G0052199.jpg,800,640,pothole,406,303,421,309
CPLX_G0052200.jpg,800,640,pothole,401,323,423,331
CPLX_G0052210.jpg,800,640,pothole,719,321,739,328
CPLX_G0052398.jpg,800,640,pothole,411,304,421,307
CPLX_G0052398.jpg,800,640,pothole,505,306,517,310
CPLX_G0052399.jpg,800,640,pothole,410,318,423,323
CPLX_G0052399.jpg,800,640,pothole,528,323,544,326
CPLX_G0052400.jpg,800,640,pothole,410,317,427,322
CPLX_G0052400.jpg,800,640,pothole,567,326,591,333
CPLX_G0052401.jpg,800,640,pothole,407,334,431,347
CPLX_G0052405.jpg,800,640,pothole,591,312,606,316
CPLX_G0052405.jpg,800,640,pothole,565,310,575,313
CPLX_G0052405.jpg,800,640,pothole,523,300,537,304
CPLX_G0052405.jpg,800,640,pothole,504,300,513,304
CPLX_G0052406.jpg,800,640,pothole,653,336,683,340
CPLX_G0052406.jpg,800,640,pothole,628,333,642,338
CPLX_G0052406.jpg,800,640,pothole,557,313,573,318
CPLX_G0052406.jpg,800,640,pothole,529,312,541,317
CPLX_G0052407.jpg,800,640,pothole,775,384,799,399
CPLX_G0052407.jpg,800,640,pothole,622,335,649,343
CPLX_G0052407.jpg,800,640,pothole,584,334,604,340
CPLX_G0052416.jpg,800,640,pothole,406,321,423,327
CPLX_G0052417.jpg,800,640,pothole,394,379,433,391
CPLX_G0052424.jpg,800,640,pothole,398,317,412,323
CPLX_G0052425.jpg,800,640,pothole,391,363,414,378
CPLX_G0052450.jpg,800,640,pothole,387,339,407,347
CPLX_G0052450.jpg,800,640,pothole,529,367,553,376
CPLX_G0052450.jpg,800,640,pothole,432,315,447,320
CPLX_G0052464.jpg,800,640,pothole,317,365,350,378
CPLX_G0052464.jpg,800,640,pothole,387,343,446,362
CPLX_G0052471.jpg,800,640,pothole,391,323,426,333
CPLX_G0052584.jpg,800,640,pothole,680,320,690,323
CPLX_G0052585.jpg,800,640,pothole,761,329,773,334
CPLX_G0052683.jpg,800,640,pothole,419,310,430,313
CPLX_G0052683.jpg,800,640,pothole,407,297,417,301
CPLX_G0052684.jpg,800,640,pothole,266,375,285,382
CPLX_G0052684.jpg,800,640,pothole,393,335,403,339
CPLX_G0052684.jpg,800,640,pothole,417,330,434,335
CPLX_G0052684.jpg,800,640,pothole,401,305,415,308
CPLX_G0052685.jpg,800,640,pothole,397,322,416,327
CPLX_G0052686.jpg,800,640,pothole,385,357,417,369
CPLX_G0052689.jpg,800,640,pothole,415,321,423,323
CPLX_G0052689.jpg,800,640,pothole,412,297,419,299
CPLX_G0052690.jpg,800,640,pothole,415,354,429,360
CPLX_G0052690.jpg,800,640,pothole,412,303,421,306
CPLX_G0052691.jpg,800,640,pothole,407,316,421,321
CPLX_G0052692.jpg,800,640,pothole,399,340,422,349
CPLX_G0052766.jpg,800,640,pothole,409,316,425,321
CPLX_G0052767.jpg,800,640,pothole,403,356,437,369
CPLX_G0052778.jpg,800,640,pothole,335,335,352,342
CPLX_G0052778.jpg,800,640,pothole,367,314,385,319
CPLX_G0052779.jpg,800,640,pothole,323,357,358,371
CPLX_G0052779.jpg,800,640,pothole,396,298,405,300
CPLX_G0052780.jpg,800,640,pothole,386,308,402,311
CPLX_G0052780.jpg,800,640,pothole,417,298,423,300
CPLX_G0052781.jpg,800,640,pothole,362,332,387,338
CPLX_G0052781.jpg,800,640,pothole,408,310,419,314
CPLX_G0052781.jpg,800,640,pothole,429,295,437,298
CPLX_G0052782.jpg,800,640,pothole,393,330,409,335
CPLX_G0052782.jpg,800,640,pothole,421,301,432,304
CPLX_G0052782.jpg,800,640,pothole,268,377,318,397
CPLX_G0052782.jpg,800,640,pothole,339,303,354,306
CPLX_G0052782.jpg,800,640,pothole,350,296,362,301
CPLX_G0052783.jpg,800,640,pothole,320,319,336,325
CPLX_G0052783.jpg,800,640,pothole,334,306,352,313
CPLX_G0052783.jpg,800,640,pothole,432,315,446,318
CPLX_G0052783.jpg,800,640,pothole,395,310,405,313
CPLX_G0052784.jpg,800,640,pothole,282,346,308,359
CPLX_G0052784.jpg,800,640,pothole,317,325,340,334
CPLX_G0052784.jpg,800,640,pothole,402,329,416,335
CPLX_G0052784.jpg,800,640,pothole,452,341,479,349
CPLX_G0052784.jpg,800,640,pothole,366,296,373,299
CPLX_G0052785.jpg,800,640,pothole,412,382,440,394
CPLX_G0052785.jpg,800,640,pothole,267,363,301,382
CPLX_G0052785.jpg,800,640,pothole,367,305,377,308
CPLX_G0052786.jpg,800,640,pothole,676,332,690,337
CPLX_G0052786.jpg,800,640,pothole,375,315,387,318
CPLX_G0052787.jpg,800,640,pothole,385,335,402,340
CPLX_G0052788.jpg,800,640,pothole,399,379,428,388
CPLX_G0052789.jpg,800,640,pothole,272,340,286,344
CPLX_G0052790.jpg,800,640,pothole,274,375,293,385
CPLX_G0052791.jpg,800,640,pothole,562,376,593,390
CPLX_G0052910.jpg,800,640,pothole,367,349,395,356
CPLX_G0052910.jpg,800,640,pothole,477,341,497,347
CPLX_G0052910.jpg,800,640,pothole,575,335,603,341
CPLX_G0052910.jpg,800,640,pothole,641,368,663,377
CPLX_G0052910.jpg,800,640,pothole,616,330,629,334
CPLX_G0052910.jpg,800,640,pothole,534,382,563,389
CPLX_G0052911.jpg,800,640,pothole,345,365,379,374
CPLX_G0052911.jpg,800,640,pothole,480,349,502,356
CPLX_G0052911.jpg,800,640,pothole,694,391,716,399
CPLX_G0052911.jpg,800,640,pothole,593,339,622,346
CPLX_G0052911.jpg,800,640,pothole,634,332,648,338
CPLX_G0052912.jpg,800,640,pothole,315,382,360,396
CPLX_G0052912.jpg,800,640,pothole,481,357,519,368
CPLX_G0052912.jpg,800,640,pothole,488,344,512,349
CPLX_G0052912.jpg,800,640,pothole,612,343,646,352
CPLX_G0052912.jpg,800,640,pothole,653,334,669,339
CPLX_G0052912.jpg,800,640,pothole,574,342,588,347
CPLX_G0052913.jpg,800,640,pothole,721,341,742,346
CPLX_G0052913.jpg,800,640,pothole,680,351,722,364
CPLX_G0052913.jpg,800,640,pothole,638,349,654,355
CPLX_G0052913.jpg,800,640,pothole,538,373,584,386
CPLX_G0052913.jpg,800,640,pothole,541,351,579,362
CPLX_G0052966.jpg,800,640,pothole,464,340,488,351
CPLX_G0052993.jpg,800,640,pothole,440,343,474,355
CPLX_G0052998.jpg,800,640,pothole,431,339,453,346
CPLX_G0052998.jpg,800,640,pothole,672,371,705,384
CPLX_G0053006.jpg,800,640,pothole,311,371,337,383
CPLX_G0053006.jpg,800,640,pothole,393,345,417,355
CPLX_G0053006.jpg,800,640,pothole,439,336,462,344
CPLX_G0053006.jpg,800,640,pothole,461,330,487,338
CPLX_G0053006.jpg,800,640,pothole,497,327,507,330
CPLX_G0053006.jpg,800,640,pothole,450,318,462,323
CPLX_G0053102.jpg,800,640,pothole,606,309,625,315
CPLX_G0053103.jpg,800,640,pothole,730,336,763,345
CPLX_G0054291.jpg,800,640,pothole,403,313,417,316
CPLX_G0054292.jpg,800,640,pothole,389,334,397,336
CPLX_G0054292.jpg,800,640,pothole,392,319,405,323
CPLX_G0054293.jpg,800,640,pothole,372,342,380,345
CPLX_G0054293.jpg,800,640,pothole,378,321,395,325
CPLX_G0054294.jpg,800,640,pothole,339,356,354,360
CPLX_G0054294.jpg,800,640,pothole,363,318,381,322
CPLX_G0063493.jpg,800,640,pothole,372,361,401,378
CPLX_G0063500.jpg,800,640,pothole,405,296,417,300
CPLX_G0063501.jpg,800,640,pothole,400,310,418,317
CPLX_G0063501.jpg,800,640,pothole,410,306,419,308
CPLX_G0063502.jpg,800,640,pothole,385,355,422,374
CPLX_G0063502.jpg,800,640,pothole,343,334,420,353
CPLX_G0063628.jpg,800,640,pothole,450,313,462,318
CPLX_G0063629.jpg,800,640,pothole,490,352,527,366
CPLX_G0063846.jpg,800,640,pothole,333,343,361,348
CPLX_G0063847.jpg,800,640,pothole,300,360,340,368
CPLX_G0063848.jpg,800,640,pothole,228,400,295,410
CPLX_G0063914.jpg,800,640,pothole,478,354,495,359
CPLX_G0063915.jpg,800,640,pothole,395,280,408,282
CPLX_G0063916.jpg,800,640,pothole,385,282,398,285
CPLX_G0063917.jpg,800,640,pothole,382,283,393,286
CPLX_G0063918.jpg,800,640,pothole,380,284,393,286
CPLX_G0063919.jpg,800,640,pothole,384,286,401,289
CPLX_G0063920.jpg,800,640,pothole,391,286,408,290
CPLX_G0063921.jpg,800,640,pothole,396,291,418,293
CPLX_G0063922.jpg,800,640,pothole,397,291,422,295
CPLX_G0063923.jpg,800,640,pothole,397,298,425,303
CPLX_G0063924.jpg,800,640,pothole,397,304,424,310
CPLX_G0063925.jpg,800,640,pothole,388,311,420,317
CPLX_G0063926.jpg,800,640,pothole,355,319,382,326
CPLX_G0063927.jpg,800,640,pothole,277,337,315,353
CPLX_G0063928.jpg,800,640,pothole,133,375,199,397
CPLX_G0064000.jpg,800,640,pothole,503,328,540,336
CPLX_G0064014.jpg,800,640,pothole,351,366,410,389
CPLX_G0064034.jpg,800,640,pothole,468,318,524,324
CPLX_G0064072.jpg,800,640,pothole,451,308,466,314
CPLX_G0064073.jpg,800,640,pothole,485,368,522,384
CPLX_G0064100.jpg,800,640,pothole,448,287,457,289
CPLX_G0064101.jpg,800,640,pothole,441,292,451,295
CPLX_G0064102.jpg,800,640,pothole,433,306,446,311
CPLX_G0064103.jpg,800,640,pothole,432,357,463,371
CPLX_G0064103.jpg,800,640,pothole,401,365,427,374
CPLX_G0064139.jpg,800,640,pothole,405,287,418,290
CPLX_G0064140.jpg,800,640,pothole,463,302,473,306
CPLX_G0064140.jpg,800,640,pothole,403,294,421,299
CPLX_G0064141.jpg,800,640,pothole,515,341,532,347
CPLX_G0064141.jpg,800,640,pothole,394,314,425,324
CPLX_G0064143.jpg,800,640,pothole,441,292,451,295
CPLX_G0064144.jpg,800,640,pothole,451,306,467,309
CPLX_G0064145.jpg,800,640,pothole,496,349,535,363
CPLX_G0064146.jpg,800,640,pothole,448,304,459,307
CPLX_G0064147.jpg,800,640,pothole,472,349,495,357
CPLX_G0064148.jpg,800,640,pothole,412,311,438,317
CPLX_G0064167.jpg,800,640,pothole,432,380,461,391
CPLX_G0064182.jpg,800,640,pothole,425,284,435,286
CPLX_G0064183.jpg,800,640,pothole,422,289,436,293
CPLX_G0064184.jpg,800,640,pothole,420,301,440,307
CPLX_G0064185.jpg,800,640,pothole,416,337,461,359
CPLX_G0064186.jpg,800,640,pothole,370,313,384,316
CPLX_G0064187.jpg,800,640,pothole,339,370,377,388
CPLX_G0064196.jpg,800,640,pothole,649,365,684,375
CPLX_G0064196.jpg,800,640,pothole,611,365,650,374
CPLX_G0064196.jpg,800,640,pothole,567,367,609,376
CPLX_G0064259.jpg,800,640,pothole,309,335,325,341
CPLX_G0064306.jpg,800,640,pothole,418,321,431,325
CPLX_G0064307.jpg,800,640,pothole,440,340,460,347
CPLX_G0064315.jpg,800,640,pothole,351,371,359,378
CPLX_G0064344.jpg,800,640,pothole,662,361,682,368
CPLX_G0064344.jpg,800,640,pothole,394,321,404,324
CPLX_G0064345.jpg,800,640,pothole,405,336,417,339
CPLX_G0064346.jpg,800,640,pothole,444,371,475,378
CPLX_G0064405.jpg,800,640,pothole,401,278,411,281
CPLX_G0064406.jpg,800,640,pothole,401,284,410,288
CPLX_G0064407.jpg,800,640,pothole,402,293,413,296
CPLX_G0064407.jpg,800,640,pothole,401,291,408,293
CPLX_G0064407.jpg,800,640,pothole,415,291,422,293
CPLX_G0064408.jpg,800,640,pothole,399,295,415,299
CPLX_G0064408.jpg,800,640,pothole,401,290,411,294
CPLX_G0064408.jpg,800,640,pothole,417,290,427,292
CPLX_G0064409.jpg,800,640,pothole,390,318,418,333
CPLX_G0064409.jpg,800,640,pothole,394,306,408,310
CPLX_G0064409.jpg,800,640,pothole,421,305,436,309
CPLX_G0064409.jpg,800,640,pothole,419,277,426,279
CPLX_G0064410.jpg,800,640,pothole,369,357,408,391
CPLX_G0064410.jpg,800,640,pothole,434,358,472,371
CPLX_G0064410.jpg,800,640,pothole,425,278,432,281
CPLX_G0064410.jpg,800,640,pothole,469,288,477,292
CPLX_G0064411.jpg,800,640,pothole,502,310,517,315
CPLX_G0064411.jpg,800,640,pothole,427,287,438,291
CPLX_G0064412.jpg,800,640,pothole,438,304,457,310
CPLX_G0064413.jpg,800,640,pothole,469,336,503,352
CPLX_G0064413.jpg,800,640,pothole,455,292,467,295
CPLX_G0064414.jpg,800,640,pothole,468,307,492,311
CPLX_G0064414.jpg,800,640,pothole,435,301,453,304
CPLX_G0064414.jpg,800,640,pothole,419,288,428,291
CPLX_G0064414.jpg,800,640,pothole,425,285,433,288
CPLX_G0064414.jpg,800,640,pothole,413,281,422,284
CPLX_G0064415.jpg,800,640,pothole,522,330,561,345
CPLX_G0064415.jpg,800,640,pothole,447,320,497,329
CPLX_G0064415.jpg,800,640,pothole,424,290,433,293
CPLX_G0064415.jpg,800,640,pothole,428,285,440,288
CPLX_G0064415.jpg,800,640,pothole,385,278,395,281
CPLX_G0064415.jpg,800,640,pothole,405,277,423,281
CPLX_G0064416.jpg,800,640,pothole,423,301,436,306
CPLX_G0064416.jpg,800,640,pothole,428,292,445,295
CPLX_G0064416.jpg,800,640,pothole,415,288,427,292
CPLX_G0064416.jpg,800,640,pothole,371,282,384,285
CPLX_G0064416.jpg,800,640,pothole,397,280,421,284
CPLX_G0064417.jpg,800,640,pothole,414,330,434,338
CPLX_G0064417.jpg,800,640,pothole,422,306,445,310
CPLX_G0064417.jpg,800,640,pothole,403,298,416,302
CPLX_G0064417.jpg,800,640,pothole,347,288,365,291
CPLX_G0064417.jpg,800,640,pothole,377,284,405,287
CPLX_G0064417.jpg,800,640,pothole,396,287,409,289
CPLX_G0064418.jpg,800,640,pothole,406,333,452,349
CPLX_G0064418.jpg,800,640,pothole,483,327,499,336
CPLX_G0064418.jpg,800,640,pothole,381,314,400,323
CPLX_G0064418.jpg,800,640,pothole,311,293,333,299
CPLX_G0064418.jpg,800,640,pothole,352,287,387,291
CPLX_G0064418.jpg,800,640,pothole,378,291,393,295
CPLX_G0064419.jpg,800,640,pothole,321,380,364,397
CPLX_G0064419.jpg,800,640,pothole,253,312,284,318
CPLX_G0064419.jpg,800,640,pothole,349,309,373,315
CPLX_G0064419.jpg,800,640,pothole,318,300,366,307
CPLX_G0064420.jpg,800,640,pothole,118,356,178,377
CPLX_G0064420.jpg,800,640,pothole,295,342,335,361
CPLX_G0064420.jpg,800,640,pothole,259,323,332,339
CPLX_G0064421.jpg,800,640,pothole,136,380,233,407
CPLX_G0064426.jpg,800,640,pothole,408,304,420,307
CPLX_G0064427.jpg,800,640,pothole,403,331,418,334
CPLX_G0064428.jpg,800,640,pothole,380,379,415,392
CPLX_G0064428.jpg,800,640,pothole,408,307,417,310
CPLX_G0064429.jpg,800,640,pothole,394,335,409,339
CPLX_G0064429.jpg,800,640,pothole,444,291,455,294
CPLX_G0064430.jpg,800,640,pothole,448,298,460,301
CPLX_G0064431.jpg,800,640,pothole,454,306,469,310
CPLX_G0064431.jpg,800,640,pothole,439,289,450,291
CPLX_G0064432.jpg,800,640,pothole,479,332,505,340
CPLX_G0064432.jpg,800,640,pothole,444,295,457,299
CPLX_G0064433.jpg,800,640,pothole,455,306,472,310
CPLX_G0064434.jpg,800,640,pothole,478,332,509,342
CPLX_G0064436.jpg,800,640,pothole,424,287,438,289
CPLX_G0064437.jpg,800,640,pothole,432,292,447,295
CPLX_G0064438.jpg,800,640,pothole,445,303,463,306
CPLX_G0064438.jpg,800,640,pothole,447,291,458,294
CPLX_G0064438.jpg,800,640,pothole,434,288,443,291
CPLX_G0064439.jpg,800,640,pothole,459,314,485,320
CPLX_G0064439.jpg,800,640,pothole,454,294,469,297
CPLX_G0064439.jpg,800,640,pothole,437,288,451,291
